timestamp,session_id,function,phase,duration_sec
2025-11-17 01:49:04.053623,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:09.019408,p8v6qs,websocket_endpoint,receive,0.001005
2025-11-17 01:49:09.021406,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:09.022437,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:14.061819,p8v6qs,websocket_endpoint,receive,0.002004
2025-11-17 01:49:14.063822,p8v6qs,websocket_endpoint,receive,0.000996
2025-11-17 01:49:14.065821,p8v6qs,websocket_endpoint,receive,0.000996
2025-11-17 01:49:19.086921,p8v6qs,websocket_endpoint,receive,0.000952
2025-11-17 01:49:19.088872,p8v6qs,websocket_endpoint,receive,0.002005
2025-11-17 01:49:19.091876,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:24.111672,p8v6qs,websocket_endpoint,receive,0.000998
2025-11-17 01:49:24.113674,p8v6qs,websocket_endpoint,receive,0.001077
2025-11-17 01:49:24.114750,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:49:29.209390,p8v6qs,websocket_endpoint,receive,0.002013
2025-11-17 01:49:29.211403,p8v6qs,websocket_endpoint,receive,0.001999
2025-11-17 01:49:29.213402,p8v6qs,websocket_endpoint,receive,0.001
2025-11-17 01:49:34.225355,p8v6qs,websocket_endpoint,receive,0.000966
2025-11-17 01:49:34.226321,p8v6qs,websocket_endpoint,receive,0.001001
2025-11-17 01:49:34.227322,p8v6qs,websocket_endpoint,receive,0.001
2025-11-17 01:49:39.248443,p8v6qs,websocket_endpoint,receive,0.001004
2025-11-17 01:49:39.250445,p8v6qs,websocket_endpoint,receive,0.001379
2025-11-17 01:49:39.252833,p8v6qs,websocket_endpoint,receive,0.000994
2025-11-17 01:49:44.371667,p8v6qs,websocket_endpoint,receive,0.002998
2025-11-17 01:49:44.376666,p8v6qs,websocket_endpoint,receive,0.001002
2025-11-17 01:49:44.378668,p8v6qs,websocket_endpoint,receive,0.001003
2025-11-17 01:49:49.399964,p8v6qs,websocket_endpoint,receive,0.002203
2025-11-17 01:49:49.403170,p8v6qs,websocket_endpoint,receive,0.000999
2025-11-17 01:49:49.405206,p8v6qs,websocket_endpoint,receive,0.00096
